run_id,experiment_id,metrics.test_accuracy,metrics.val_accuracy,params.dataset_name,params.runtime_model_tuning,params.series_length,params.runtime_actual_seconds,params.runtime_userdefined_seconds,params.num_channels,params.runtime_best_model_training,params.num_classes,params.num_instances,params.num_epochs,params.num_models_estimated
b8bedae0a0784eafa2d80d7a221321c6,12,0.7097902297973633,0.7583333253860474,PhalangesOutlinesCorrect,355,80,363,1020,1,8,2,1800,30,9
a53b2766865542a4b4895c4f6eeca7c7,12,0.828125,0.875,UWaveGestureLibrary,1102,315,1127,1020,3,25,8,120,30,10
1da2e62e8a264a0491fb02ff1e7ed5d4,12,0.5405405163764954,0.53125,HandMovementDirection,509,400,525,1020,10,16,4,160,30,9
3b19eca9f5204604abdb45866787c4c7,12,0.9399999976158142,1.0,SmoothSubspace,72,15,75,1020,1,3,3,150,30,10
b0fb2f8d1a5c4aafb075a67db2331447,12,0.5,0.5853658318519592,Strawberry,1003,235,1189,1020,1,186,2,613,30,9
121d82bf62d04d968b2b2c82d381054c,12,0.9833333492279053,1.0,PowerCons,211,144,212,1020,1,1,2,180,30,9
8b9ac3cc68644ad6b7613876673cc472,12,0.5,0.8374999761581421,MiddlePhalanxOutlineAgeGroup,295,80,320,1020,1,25,3,400,30,10
e0de7f5695bf4162803bd3ade24dde3d,12,0.9838998317718506,0.9916201233863831,ALFA,171,40,412,1020,12,241,2,2792,30,9
8bdf09003d334527adfcf4b50427868d,12,0.281632661819458,0.29230770468711853,U-Boot,644,180,753,1020,16,109,5,975,30,10
d1c590b129e04010bfb80a7769a7f1ad,12,0.5400000214576721,0.546875,FingerMovements,186,50,209,1020,28,23,2,316,30,10
8ce99aff6acb453cac7dcb110789769f,12,0.95652174949646,0.9642857313156128,Epilepsy,927,206,945,1020,3,18,4,137,30,9
522f0335bb574193b391e11d5e7eea9e,12,0.8486841917037964,0.8709677457809448,RacketSports,104,30,112,1020,6,8,4,151,30,10
adeac58adddb4743b45a66f3129b0705,12,0.75,0.800000011920929,ECG200,256,96,262,1020,1,6,2,100,30,10
08fa1a51052141758456296ac1652720,12,0.23333333432674408,0.25,Car,138,577,145,1020,1,7,4,60,30,8
a4a9ee72c8de40ea91d5571ef670b460,12,0.18300122022628784,0.16700610518455505,LSST,144,36,194,840,6,50,13,2452,30,10
5a7d2985a41b428599da919d412203dd,12,0.61771559715271,0.6638888716697693,PhalangesOutlinesCorrect,466,80,592,840,1,126,2,1800,30,8
88b7a6ef262c4ed0adcdd1346518e811,12,0.7124999761581421,0.75,UWaveGestureLibrary,642,315,663,840,3,21,8,120,30,9
7fe49ec1f0b74309ade97a2d96771aee,12,0.4864864945411682,0.53125,HandMovementDirection,602,400,682,840,10,80,4,160,30,8
47715608677042899da298963b0b5e41,12,0.5266666412353516,0.6000000238418579,SmoothSubspace,75,15,81,840,1,6,3,150,30,10
b5818879e13a4f50aff191cca853c2b1,12,0.7594594359397888,0.8211382031440735,Strawberry,466,235,506,840,1,40,2,613,30,8
3261bd0130a0414280982d49ea7cdd98,12,0.9666666388511658,0.9722222089767456,PowerCons,717,144,721,840,1,4,2,180,30,9
1ed32555883f426da0294a9e72d0aeee,12,0.5324675440788269,0.824999988079071,MiddlePhalanxOutlineAgeGroup,119,80,168,840,1,49,3,400,30,9
4249ba06180b451bb50957666ca4abbd,12,0.9928443431854248,0.9888268113136292,ALFA,115,40,232,840,12,117,2,2792,30,8
a1cdeb1a12ba4c2880f099b7455df8ae,12,0.8408163189888,0.8666666746139526,U-Boot,396,180,958,840,16,562,5,975,30,9
005913544c3e4eb88907c1e325f6213c,12,0.5299999713897705,0.515625,FingerMovements,209,50,227,840,28,18,2,316,30,10
fc0171f237db483d8076bb745ff9bc85,12,0.9275362491607666,0.8928571343421936,Epilepsy,632,206,644,840,3,12,4,137,30,9
fdf26350638f400a84fe322c0d7cef7d,12,0.7828947305679321,0.8387096524238586,RacketSports,124,30,128,840,6,4,4,151,30,10
9a8fbe2161834b0c8cddaa36c8877fff,12,0.800000011920929,0.949999988079071,ECG200,269,96,273,840,1,4,2,100,30,9
b6c101154ae242c8a25dad6bc928e436,12,0.3333333432674408,0.4166666567325592,Car,315,577,320,840,1,5,4,60,30,7
6bfaff199705460fb0177bea0565ddb8,12,0.21919479966163635,0.20977596938610077,LSST,165,36,193,660,6,28,13,2452,30,10
be99b09ccdde4f7abafa03a22f9acc64,12,0.6841492056846619,0.6388888955116272,PhalangesOutlinesCorrect,103,80,274,660,1,171,2,1800,30,8
fe7e1be8cbaf41829475b3a1db672891,12,0.890625,0.9166666865348816,UWaveGestureLibrary,352,315,373,660,3,21,8,120,30,9
01b3f4979631421a973635a65b5ccfe4,12,0.45945945382118225,0.4375,HandMovementDirection,743,400,748,660,10,5,4,160,30,8
029fc7ee412b4b04b11de3015f3da55e,12,0.9800000190734863,1.0,SmoothSubspace,58,15,61,660,1,3,3,150,30,9
cd197fe964624155acef4fffb9d79a09,12,0.7729730010032654,0.8861788511276245,Strawberry,949,235,993,660,1,44,2,613,30,8
7da0284f448c47c1ae4165603060d4ed,12,0.9333333373069763,0.9722222089767456,PowerCons,335,144,367,660,1,32,2,180,30,8
1c840bc6be56478e83cd06f93aa7d1ec,12,0.2857142984867096,0.6625000238418579,MiddlePhalanxOutlineAgeGroup,47,80,64,660,1,17,3,400,30,9
c1c61a41d98c4969b5c4d430dee2eb1d,12,0.9159212708473206,0.9189944267272949,ALFA,89,40,690,660,12,601,2,2792,30,8
4e968b39f02a4355867bd1174d6e57e4,12,0.2857142984867096,0.28205129504203796,U-Boot,435,180,462,660,16,27,5,975,30,9
3aa18803dd024e8ca22b93826fe65fce,12,0.5400000214576721,0.484375,FingerMovements,179,50,181,660,28,2,2,316,30,9
d07717ddc0374b2f8e000069160f9992,12,0.8840579986572266,1.0,Epilepsy,278,206,290,660,3,12,4,137,30,9
abd2012116a6468eb5a9db305fc8d899,12,0.8157894611358643,0.8709677457809448,RacketSports,110,30,118,660,6,8,4,151,30,9
ac49a139e2064f20861dcffabde1f513,12,0.5600000023841858,0.6499999761581421,ECG200,78,96,81,660,1,3,2,100,30,9
46643d0c83cf4b98ad2910e666f2b7b1,12,0.4166666567325592,0.3333333432674408,Car,128,577,130,660,1,2,4,60,30,7
02f52e76d9734c5ca5343c0def5b326c,12,0.2061813771724701,0.22606924176216125,LSST,167,36,240,420,6,73,13,2452,30,9
f6f85944b11849b093020005591fbafa,12,0.6142191290855408,0.6555555462837219,PhalangesOutlinesCorrect,198,80,255,420,1,57,2,1800,30,7
16515040aa6145329770ceb4631121f9,12,0.659375011920929,0.75,UWaveGestureLibrary,164,315,184,420,3,20,8,120,30,8
4a2e91f003ba45d1a0f2bbc7a43acc2c,12,0.9800000190734863,0.9333333373069763,SmoothSubspace,39,15,40,420,1,1,3,150,30,9
39e4a664bb304d5c990ee887779362da,12,0.9648648500442505,0.9837398529052734,Strawberry,168,235,220,420,1,52,2,613,30,7
64b407bd3727494a8dbaafe8f9a41a88,12,1.0,1.0,PowerCons,122,144,124,420,1,2,2,180,30,8
b6cca17323e7482f8cac48af0ff0b298,12,0.5584415793418884,0.6875,MiddlePhalanxOutlineAgeGroup,130,80,141,420,1,11,3,400,30,8
204759276f7946c18f77a9c1a09693e8,12,0.930232584476471,0.9301676154136658,ALFA,47,40,102,420,12,55,2,2792,30,7
319aac541ca2429c82d123b22483402a,12,0.20408163964748383,0.20000000298023224,U-Boot,368,180,488,420,16,120,5,975,30,8
af638d1cdc964b8a9af03e8a2f2e2010,12,0.49000000953674316,0.5,FingerMovements,53,50,56,420,28,3,2,316,30,9
67d5674e591f4bed92916d3c38847911,12,0.8985507488250732,0.9285714030265808,Epilepsy,131,206,144,420,3,13,4,137,30,8
70487bb73191485e9b6ff09128b94988,12,0.8881579041481018,0.9032257795333862,RacketSports,56,30,59,420,6,3,4,151,30,9
03e3908e87d7422bb3b475ce5f8301b7,12,0.8600000143051147,0.8999999761581421,ECG200,46,96,47,420,1,1,2,100,30,8
a87724522d8640498cacee18d0e6de40,12,0.46666666865348816,0.3333333432674408,Car,107,577,154,420,1,47,4,60,30,6
e2f23731fd2a485a9bcb86191c3a686b,12,0.7405405640602112,0.7154471278190613,Strawberry,494,235,571,180,1,77,2,613,30,7
5527c5c92f764ace8807b534c4fdb606,12,0.6777777671813965,0.8611111044883728,PowerCons,248,144,257,180,1,9,2,180,30,7
08f24ff50762494682dbed9f5e0c78d6,12,0.6363636255264282,0.8125,MiddlePhalanxOutlineAgeGroup,206,80,216,180,1,10,3,400,30,8
9f9d7ef98f2e4da4bafae23b211dc89d,12,0.9409090876579285,0.9142857193946838,FordA,604,500,944,180,1,340,2,1400,30,5
71bcc2bcc1334833b076f201d89a183a,12,0.604938268661499,0.8928571343421936,FordB,376,500,549,180,1,173,2,1400,30,5
59f349c1de364af2beeaed4d5c1bc7cb,12,0.930232584476471,0.9301676154136658,ALFA,135,40,340,180,12,205,2,2792,30,7
da9603d5891347b38c2088bdcbb2041d,12,0.4653061330318451,0.4564102590084076,U-Boot,242,180,272,180,16,30,5,975,30,8
b40caf2ac72a4f1b94976dd55f92950a,12,0.5899999737739563,0.515625,FingerMovements,75,50,86,180,28,11,2,316,30,8
7edf9ee0423b4d038bb6c35aaf90d7f4,12,0.9130434989929199,0.9285714030265808,Epilepsy,158,206,165,180,3,7,4,137,30,7
8b886bc480834f11a2d0f43f8f02d3bf,12,0.8684210777282715,0.8709677457809448,RacketSports,98,30,100,180,6,2,4,151,30,8
184d4cba80684a85a97cc9cc25347209,12,0.6800000071525574,0.75,ECG200,87,96,92,180,1,5,2,100,30,8
a11332fac9c247e7a96fd2fa09cbaf11,12,0.4000000059604645,0.3333333432674408,Car,247,577,262,180,1,15,4,60,30,6
15bb2b880b154dfe8fc096d429cd466e,12,0.22163480520248413,0.20366598665714264,LSST,219,36,293,1260,6,74,13,2452,30,11
225c19343c9744519bb63cdd8e20e039,12,0.3387555778026581,0.34215885400772095,LSST,176,36,249,780,6,73,13,2452,30,10
508ed6482bce498a93764b08984ba06d,12,0.29483529925346375,0.2912423610687256,LSST,175,36,232,480,6,57,13,2452,30,9
43e0a9d1446647068ecd8815b80226d2,12,0.2248881608247757,0.23014256358146667,LSST,74,36,98,300,6,24,13,2452,30,9
1cb94ab619e8487baa62c0013a3eac73,12,0.1960146427154541,0.1792260706424713,LSST,156,36,219,180,6,63,13,2452,30,9
bf394bdbc40443bb87ec4b8782e07b70,12,0.6142191290855408,0.6499999761581421,PhalangesOutlinesCorrect,251,80,500,1260,1,249,2,1800,30,9
c0d9e9c9a7b04d5a9395deec04e47796,12,0.3869463801383972,0.3499999940395355,PhalangesOutlinesCorrect,180,80,295,780,1,115,2,1800,30,8
74e4ab44fefa436a91faa56a1714c0d7,12,0.6130536198616028,0.6499999761581421,PhalangesOutlinesCorrect,190,80,254,480,1,64,2,1800,30,8
c07f56da1ad948ffab3ce010a36ca305,12,0.6130536198616028,0.6499999761581421,PhalangesOutlinesCorrect,122,80,202,300,1,80,2,1800,30,7
a1194b7a56d64be7aff7b65fab1c6f8f,12,0.6445221304893494,0.7027778029441833,PhalangesOutlinesCorrect,81,80,147,180,1,66,2,1800,30,7
4014ba9e9be744e9921fa76a878b122d,12,0.7697368264198303,0.8064516186714172,RacketSports,124,30,130,300,6,6,4,151,30,9
14a3693de88e438e881612f199d6a15f,12,0.36000001430511475,0.3499999940395355,ECG200,142,96,143,300,1,1,2,100,30,8
2fffbcfafb824cfe9d482aa411fefc2f,12,0.23333333432674408,0.25,Car,151,577,194,300,1,43,4,60,30,6
9c840618ab1f4ce1b6e15479fd3776b5,12,0.890625,0.9583333134651184,UWaveGestureLibrary,479,315,490,180,3,11,8,120,30,8
9d032af1ad6145189219e7fe6f85030b,12,0.4054054021835327,0.4375,HandMovementDirection,280,400,333,180,10,53,4,160,30,7
ad147762650b45d8a58b8fc3759312bb,12,0.9800000190734863,1.0,SmoothSubspace,47,15,50,180,1,3,3,150,30,8
57e85a568c8b4f538c9af80155fbb271,12,0.3567567467689514,0.35772356390953064,Strawberry,121,235,148,180,1,27,2,613,30,7
f287019ffdaa4e33b74ece34853b2a39,12,0.9888888597488403,1.0,PowerCons,106,144,108,180,1,2,2,180,30,7
ed22336edd1442f294159dc47ce8be51,12,0.18831168115139008,0.5874999761581421,MiddlePhalanxOutlineAgeGroup,60,80,85,180,1,25,3,400,30,8
f729fd17bcf7445f86f70004e3a0bdfe,12,0.7242424488067627,0.7170596122741699,FordA,120,500,677,180,1,557,2,3601,30,4
045e096d1f5447339bff9ed2ba95ca26,12,0.7160493731498718,0.8804945349693298,FordB,326,500,1691,180,1,1365,2,3636,30,4
581d3dbb7bac4163b01e33b01ca560a8,12,0.06976744532585144,0.06983239948749542,ALFA,82,40,227,180,12,145,2,2792,30,7
4024f6fd8adf422ebdbeb758c748e2db,12,0.9387755393981934,0.9076923131942749,U-Boot,204,180,250,180,16,46,5,975,30,8
f6bbd7bf136342f0a1631a99506e80ab,12,0.41999998688697815,0.5,FingerMovements,78,50,94,180,28,16,2,316,30,8
98a4c769d9464fe89f53e3a8c6faf8c1,12,0.32608696818351746,0.3571428656578064,Epilepsy,200,206,207,180,3,7,4,137,30,7
cfc73af98a454cfeb77ffa9589b72aa2,12,0.33552631735801697,0.35483869910240173,RacketSports,76,30,79,180,6,3,4,151,30,8
409357801471430ea325af0dc6d8f6ca,12,0.36000001430511475,0.30000001192092896,ECG200,95,96,97,180,1,2,2,100,30,8
cf4b5505f3d8484d988fa0f491817d13,12,0.23333333432674408,0.25,Car,263,577,301,180,1,38,4,60,30,6
